id,dt,selic,idade,renda_mensal,score_interno,valor_solicitado,prazo_meses,taxa_mensal,parcela_mensal,pti,utilizacao_limite,atraso_antes_30d,atraso_antes_60d,canal,default_30p,ead,lgd,loss_if_default,profit_if_good
27,2019-01-06,7.599767240441145,40,2008.159092616375,626,14467.199798767082,48,0.01737639734729855,446.83353957109796,0.22250903387785423,0.6958186736571206,0,0,digital,0,10127.039859136958,0.6962263967751261,7050.712471125004,2413.3229971788905
28,2019-01-07,7.203569406189527,38,5211.014422861159,812,22978.82189512595,12,0.00853843749461689,2022.8348602562744,0.3881844677654177,0.30729792356520413,0,0,agencia,0,16085.175326588165,0.618848980431545,9954.29435092173,470.88776268352075
29,2019-01-07,7.575798186274715,51,9288.350921766933,543,45256.84263503898,36,0.014839787140388187,1631.7817999500996,0.17568046402360563,0.5939936558986865,0,0,digital,0,31679.789844527284,0.26272869747932054,8323.18992227126,4835.533761720168
30,2019-01-07,7.882828291677645,56,6577.607868340848,630,17199.801927897424,36,0.017728621634479667,650.4289786306356,0.09888533820346171,0.2059418629962302,1,0,agencia,1,12039.861349528197,0.7588800960424903,9136.811137268225,2195.4872200873488
31,2019-01-07,7.985150338299041,64,7352.642415435461,706,40066.93560383078,48,0.011224979430069287,1084.265110341085,0.14746604677318165,0.19354275330694576,0,0,digital,0,28046.854922681545,0.3687861705560939,10343.292223078059,4317.605068597548
32,2019-01-07,7.701161164739252,41,3621.690037200434,828,25818.954489098294,24,0.008,1186.6527050592124,0.3276516468473086,0.4217015364296517,0,0,agencia,0,18073.268142368805,0.7189316614143223,12993.444692779747,991.4478523813746
33,2019-01-07,7.294735252909874,32,6497.183332057178,682,25460.369800287834,12,0.015528321955861193,2341.895369190132,0.36044778937284916,0.22151057081537903,1,0,digital,0,17822.258860201484,0.6146904811366671,10955.172873719479,948.8563664979715
34,2019-01-08,7.209906555210002,50,5295.661409028588,583,14991.175128585342,12,0.011479934577185415,1344.4343472750918,0.2538746803152788,0.3202568570191713,0,0,digital,0,10493.822590009739,0.8,8395.05807200779,413.0345033070933
35,2019-01-08,7.48737352037606,51,4976.683581331915,844,13424.281233724862,24,0.009869345780698525,630.9450849481449,0.12678022917006196,0.4552085518742223,0,0,agencia,0,9396.996863607403,0.44491321564953135,4180.84809203613,635.9465920942697
36,2019-01-08,7.87164026747444,34,3776.500810853841,615,27719.391254020804,36,0.01149467101889685,944.6067625482426,0.25012751482361617,0.4530443700630921,0,0,digital,0,19403.57387781456,0.8,15522.859102251648,2294.1020398252012
37,2019-01-08,7.437568386904632,22,9519.923027707428,718,17944.481387441654,60,0.010960697293906628,475.9961513853714,0.05,0.19919467310183853,0,0,digital,0,12561.136971209156,0.6687814803714814,8400.655778754206,2360.208343006675
38,2019-01-09,7.444835349283657,37,6842.398826577528,640,24096.08649484236,24,0.011108560529413936,1149.3134854830648,0.16796937954257415,0.19396924902201856,0,0,digital,0,16867.26054638965,0.5966174043416896,10063.301205541984,1284.82960967976
39,2019-01-09,7.303738443140556,22,6453.381824027406,712,14906.4875650133,36,0.01020510461747104,496.86284742201315,0.07699263130101491,0.3227005457726586,0,0,agencia,0,10434.541295509309,0.3182407548240668,3320.696298125778,1095.2803085759413
40,2019-01-09,7.170987322208649,22,18397.627240633465,603,27691.22757234245,36,0.01246277961843797,959.3199382512801,0.05214367731793705,0.1775389300775926,0,0,agencia,0,19383.859300639713,0.3734234154902476,7238.3869454272835,2484.7895995064423
41,2019-01-09,7.229002116804202,74,7371.123346270459,869,39355.47065080401,12,0.008,3452.6538516832456,0.4684026693746989,0.44319604466957657,0,0,digital,0,27548.829455562805,0.3544648172921948,9765.090799579904,755.6250364954369
42,2019-01-10,7.333148288965509,63,11235.23336390056,758,42480.75758834743,36,0.013224579698230252,1490.7617940314149,0.1326863221925872,0.402959870576249,0,0,agencia,0,29736.5303118432,0.5007867361243105,14891.659958529579,4044.889183451761
43,2019-01-10,7.887084192813512,20,6560.505367559954,837,33186.525414203046,12,0.009824138689036003,2945.3073000287895,0.4489451856243563,0.5712677293652729,0,0,agencia,0,23230.56778994213,0.6574715438153673,15273.4372685608,782.4696678632369
44,2019-01-10,7.201849371643793,38,4562.778046244268,629,12291.542677869857,24,0.013606022160836657,603.75573853273,0.13232196096623544,0.36605140824123883,0,0,digital,0,8604.0798745089,0.7289976034513648,6272.353608421107,802.7472099166407
45,2019-01-10,7.304163420698557,32,3029.710138813766,510,5569.701068843052,48,0.01826869125481896,175.24496462450625,0.057842155386231296,0.5781522625108786,0,0,parceiro,0,3898.790748190136,0.25,974.697687047534,976.8110323999572
46,2019-01-10,6.982867012987295,74,6441.5736894447045,676,26648.80083431213,48,0.012032951787244983,734.1071808655337,0.1139639498448115,0.5917407312583811,0,0,agencia,0,18654.16058401849,0.6392339118118766,11924.37204168906,3078.3718620208483
47,2019-01-10,7.5365700673951785,43,1500.0,868,10856.6503221974,36,0.008,348.2782552418353,0.23218550349455688,0.23217749031003665,0,0,digital,0,7599.655225538179,0.3937273327828575,2992.1919820204525,625.3430585585702
48,2019-01-10,7.764086906680973,33,6558.733378438104,655,17326.651328449578,60,0.02036635222330914,502.88362077254317,0.07667389292356015,0.4322543189027332,0,1,agencia,1,12128.655929914703,0.5285700511953854,6410.844285806229,4234.568205668055
49,2019-01-10,7.854323440214438,54,6724.097163387941,759,22615.9699748314,24,0.011622139340420674,1085.2871326408563,0.16140265470138354,0.5415531843698431,0,0,agencia,0,15831.17898238198,0.7426300337857348,11756.708982554344,1261.6605809580517
50,2019-01-10,7.356926777773072,45,4936.109159991676,584,12107.639381635872,24,0.013081604545512219,591.081628363014,0.11974646613447479,0.41914324914936635,0,0,digital,0,8475.34756714511,0.42792706947649206,3626.8306472031236,760.2592817771067
51,2019-01-10,7.4867731932773065,28,5307.888490359217,608,32100.229914493608,24,0.019085636151989396,1679.6459167514117,0.31644333143060055,0.6173263540714983,1,0,digital,0,22470.160940145524,0.29916697477462706,6722.330071162326,2940.735881007507
52,2019-01-11,7.232006581370061,35,2710.3784572605687,652,22204.65451430864,24,0.011603939836989622,1065.3200661885369,0.3930521449263865,0.45305673998127316,0,0,digital,0,15543.258160016047,0.6058845436499561,9417.419877114779,1236.7750804088519
53,2019-01-11,7.470555732022657,25,12508.60362295855,896,28020.56217981113,36,0.008,898.8916670666754,0.07186187156948766,0.17447554930562792,0,0,digital,0,19614.393525867792,0.6200311859661788,12161.535679851146,1613.9843815571212
54,2019-01-11,7.395636997504299,58,4605.084610700171,774,18687.54129509771,36,0.018393907959623913,714.3885983970292,0.1551303958101242,0.1600917288947725,0,1,parceiro,0,13081.278906568397,0.28235158810961514,3693.5198737743967,2474.905784930628
55,2019-01-11,7.306141729667594,74,3186.5945418460424,503,17103.045418996044,12,0.017243350808781765,1590.0021757865904,0.4989659509256167,0.7366814170180757,0,0,agencia,0,11972.13179329723,0.6746453148145423,8076.942622690201,707.793148939864
56,2019-01-11,7.333962986426569,64,7680.387607223034,794,20646.141420952026,48,0.008,519.6823310337757,0.0676635552279991,0.1225679918153485,0,0,agencia,0,14452.298994666417,0.41508210345711244,5998.890666497247,1585.6236611291156
57,2019-01-11,7.443921993317351,39,5971.541729782936,584,31663.073264163155,24,0.019244039567660996,1659.759734554858,0.27794492773563684,0.19566100407340303,1,0,agencia,0,22164.151284914205,0.3511971527124567,7783.986823550008,2924.762086700663
58,2019-01-11,7.182795841933626,46,4549.113699705697,595,18046.029787986634,24,0.014387408184944748,894.5351453428246,0.19663943449043628,0.4729606264381141,0,0,digital,0,12632.220851590642,0.3225408552846828,4074.4073176170496,1246.250864051691
59,2019-01-11,7.200875316902263,21,4278.605957762168,700,11930.854755685208,24,0.012618790560060211,579.2955230628316,0.13539352040864722,0.7779694593313301,0,0,digital,0,8351.598328979646,0.8,6681.278663183717,722.6541953495519
60,2019-01-11,7.8833258989146175,39,5581.71544156555,821,20453.559082918444,24,0.008971543102475586,951.074214234081,0.17039102480067048,0.27631383220196026,0,0,digital,0,14317.49135804291,0.2915962086840095,4174.926197871382,880.7999371748824
61,2019-01-11,8.234440563225808,19,12223.249814472707,830,52035.85481914628,36,0.01004553556413829,1729.6933714810539,0.1415084693297394,0.6530628020761117,0,0,agencia,0,36425.0983734024,0.43005155535548373,15664.670209458201,3763.64181741171
62,2019-01-12,6.864220762142659,61,7352.964136633007,716,20226.093806599147,36,0.010768198522314223,680.7358197402161,0.09257978239669908,0.2785087060041363,0,0,digital,0,14158.265664619403,0.2960767969638374,4191.9339485435885,1568.1498727709504
63,2019-01-12,6.844934272597953,70,5489.349690512761,680,26906.336181697363,36,0.011163907904443821,911.7303435064899,0.16609077484756213,0.39087582698067214,0,0,agencia,0,18834.435327188152,0.4422467399791805,8329.46762279767,2162.734986085012
64,2019-01-12,6.950745704396722,29,9181.386661346827,778,26541.95686235403,36,0.008,851.4584289248551,0.09273745462757298,0.6839796526213238,0,0,agencia,0,18579.36980364782,0.40122434962169146,7454.49556584949,1528.816715271592
65,2019-01-12,7.2495982488660795,57,5690.141378098093,544,14129.322111981792,24,0.019259971862676938,740.7849679103496,0.13018744503637517,0.1714338267754843,1,0,parceiro,1,9890.525478387253,0.586457603016801,5800.373864631588,1306.2256623142482
66,2019-01-12,7.599272372992614,52,7068.631647801977,861,35566.40201986427,24,0.008,1634.6505116586284,0.23125416531881815,0.05313696559101433,0,0,digital,0,24896.481413904985,0.7664877512764507,19082.848053639984,1365.749837562788
67,2019-01-12,7.492687723846469,42,6113.018530039675,635,25042.11923033047,60,0.014338895867434339,625.1474352002771,0.10226493378488413,0.7119466745059626,0,0,parceiro,0,17529.483461231328,0.6491647757916144,11379.523200853047,4308.916079323002
68,2019-01-12,7.345960092002738,60,7884.030360543504,662,11805.43266302279,12,0.013154748289995539,1069.9201852884262,0.13570726346298198,0.2653411131696095,0,0,digital,0,8263.802864115953,0.3659730012410397,3024.328735844815,372.71398832773565
69,2019-01-13,7.470876635564839,57,4328.248586497796,654,6901.128090440388,24,0.013628888652601624,339.0713498433213,0.07833915799131144,0.6964494804566959,0,0,agencia,0,4830.789663308272,0.25,1207.697415827068,451.46259034537593
70,2019-01-13,7.043519039309644,33,2891.998359016887,596,27732.717602414275,48,0.013586648377316747,790.277215508965,0.2732633692702418,0.35891845008947704,0,0,digital,0,19412.90232168999,0.25,4853.225580422498,3617.228953069685
71,2019-01-13,7.200306224016157,64,9475.774840455522,677,26264.497180419996,36,0.011684423066658577,897.9300941633306,0.09476059839768892,0.40626241536697844,0,0,agencia,0,18385.148026293995,0.8,14708.118421035197,2209.5755761614373
72,2019-01-13,7.278716102198045,56,13404.963141457578,720,58327.97554054769,60,0.00990367368596308,1294.069107102439,0.09653656585599006,0.6280227062242176,0,0,digital,0,40829.58287838338,0.35135910850424057,14345.845840748789,6931.934838197044
73,2019-01-13,6.731273475524425,36,2972.714680446628,676,22075.69379271709,60,0.011229880668874183,507.68377740347603,0.1707811989972749,0.21702604124063374,0,0,digital,0,15452.985654901962,0.47938766060237,7407.970642425434,2974.8888836978335
74,2019-01-14,6.879290622476665,60,6213.695259088103,636,34846.50092260142,48,0.013837681105656757,998.3940950757662,0.16067638553975153,0.8969864597242735,0,0,digital,0,24392.550645820993,0.40910130266867034,9979.024244616885,4629.069767183351
75,2019-01-14,6.893201072682393,55,4316.400718409512,803,25560.11109623041,24,0.009539199475315382,1196.6134406947365,0.27722482659943104,0.42951156900677717,0,0,digital,0,17892.077767361283,0.6091133591255029,10898.303590612159,1170.350392119187
76,2019-01-14,7.553187072418895,24,9347.661818145629,889,51497.542411605304,48,0.008,1296.240413030151,0.1386700159085662,0.35890990787493415,0,0,agencia,0,36048.27968812371,0.3535796445309792,12745.937918080097,3955.011257211287
77,2019-01-14,7.371623426129919,27,6461.239186547981,773,16011.097201015113,36,0.01202019017437473,550.5261283109315,0.08520441859776728,0.5831194695289756,0,0,digital,0,11207.768040710578,0.2640167732255911,2959.038753169312,1385.6863194475243
78,2019-01-14,7.499620614155454,36,30000.0,748,80000.0,48,0.011542027722073366,2180.120669190402,0.0726706889730134,0.17427766274169856,0,0,agencia,0,56000.0,0.8,44800.0,8864.277290552345
79,2019-01-15,6.641869947698711,20,4701.751863872606,524,14039.069695603208,24,0.012998330778377375,684.7029400371441,0.1456271959603558,0.08432156060167256,0,0,agencia,0,9827.348786922244,0.33804164334169085,3322.0531336231675,875.9254642758925
80,2019-01-15,6.766500854011513,41,13658.965964080782,723,65929.5926378481,12,0.015083155152566247,6047.555995599737,0.44275357384322495,0.19637367426996719,1,0,agencia,0,46150.71484649366,0.37413567692422084,17266.628939629594,2386.623059765165
81,2019-01-15,7.517874598219347,44,14452.28266595469,732,51681.8186395082,36,0.011706563006537322,1767.5640446735997,0.12230345098615174,0.35406370530601583,0,0,agencia,0,36177.27304765574,0.25,9044.318261913935,4356.118556610032
82,2019-01-15,6.313214819546456,63,7631.261180653783,769,22759.3467577208,24,0.011507237071371702,1090.6859939068681,0.14292342616603082,0.5049117536669122,0,0,parceiro,0,15931.542730404559,0.6107726056290679,9730.549865140027,1257.106553907111
83,2019-01-15,7.7143694692895055,27,5721.7512606398195,591,25714.372228038024,36,0.014040693324815695,914.8540816223175,0.1598905719505214,0.19001038163259548,0,0,agencia,0,18000.060559626614,0.47808068681930643,8605.481315135401,2599.542824357085
84,2019-01-16,6.647588193896597,50,5916.662140607768,765,24063.509968799153,48,0.010870393066322672,646.0949812922676,0.10919923530159518,0.41978186726526034,0,0,digital,0,16844.456978159407,0.6629132007516805,11166.412890315632,2511.1661943957197
85,2019-01-16,7.580919906303317,56,5633.24364406559,854,29703.357510805377,48,0.008,747.6607737986304,0.13272296052493004,0.5320735539892538,0,0,digital,0,20792.35025756376,0.6498948408096067,13512.841160696986,2281.217856829853
86,2019-01-16,6.974744575464637,44,10805.771947383188,611,32220.682556489337,12,0.01940207221657931,3035.597663890294,0.28092372101425095,0.7554974957241856,1,0,agencia,1,22554.477789542536,0.33103953508913603,7466.423841628405,1500.35522358836
87,2019-01-16,7.652865494439627,70,3375.8175952668653,786,18941.710950305103,12,0.010237257116884356,1685.4719462297394,0.499278144824202,0.3679776648546532,0,0,digital,0,13259.19766521357,0.27928856026947996,3703.142226245948,465.3867965567454
88,2019-01-17,8.408605514000346,36,5100.792365037584,601,20958.320405034257,36,0.015833818482101268,768.2547814738411,0.15061479207420755,0.3329995718133702,0,0,agencia,0,14670.82428352398,0.7898612286954746,11587.915294559656,2389.3217350778273
89,2019-01-17,6.49013702358718,41,4754.534252797078,670,16493.647138954846,36,0.012718971583012714,573.8823389474026,0.1207021147465263,0.8090623934526374,0,0,digital,0,11545.55299726839,0.5909003054628074,6822.270792822923,1510.4320506763604
90,2019-01-17,7.529131195880801,18,2057.66909213354,583,9579.1861272374,12,0.013485522171180138,869.9558485297521,0.42278705155050905,0.3552547359759452,0,0,digital,0,6705.43028906618,0.3170820729373338,2126.17173599389,310.03278456173075
91,2019-01-17,6.652892244371765,41,9215.964439669655,637,29771.913815478325,12,0.01118343252026594,2665.017988563257,0.28917407461901884,0.43051994542627325,0,0,digital,0,20840.339670834826,0.5979425457378803,12461.325756821114,799.0852539709803
92,2019-01-17,7.4351183169057,19,10373.555618687858,630,47088.330010645375,24,0.012542659222216488,2284.3007156597823,0.22020421923073677,0.33406845868871177,0,0,agencia,0,32961.83100745176,0.8,26369.46480596141,2834.941808000614
93,2019-01-17,7.213378936886411,75,3876.450464843153,699,17194.661042226933,24,0.010551963352094523,814.7412189327767,0.21017712629683827,0.11508434735692985,0,0,parceiro,0,12036.262729558852,0.7896276027589171,9504.165285318057,870.8996792124768
94,2019-01-17,7.331173006991219,31,10178.15159668042,750,43175.96361171698,12,0.009440008149181984,3822.5723722806815,0.3755664607636031,0.5988721341094396,0,0,digital,1,30223.174528201882,0.3030554267294335,9159.297053762366,978.1954760241434
95,2019-01-17,6.966658997414691,65,2235.008697461195,835,13058.73677580929,60,0.009212114178416629,284.2838815416844,0.1271958725997845,0.6498005190052719,0,0,digital,0,9141.115743066503,0.3554790444587261,3249.4750896318983,1443.5828904557209
96,2019-01-18,7.558938582453349,24,5678.347229104742,655,22828.528607783606,60,0.011949145431515297,535.2002670406803,0.09425282488845982,0.593003578360696,0,0,agencia,0,15979.970025448523,0.4376982856498211,6994.405484874347,3273.3768998629644
97,2019-01-18,6.77882395083994,33,5204.567912757496,696,24762.190422050062,12,0.01266368043396981,2237.289200555223,0.4298703058655752,0.6758291373129519,0,0,parceiro,0,17333.53329543504,0.5086881596090456,8817.363151576967,752.5931192398799
98,2019-01-18,7.720322236144133,24,5892.385054855091,561,28384.200022838057,36,0.01584180023249295,1040.5976199539314,0.17660041057508968,0.4813701423491965,0,0,digital,0,19868.940015986638,0.34219056280817733,6798.963766472384,3237.529150950641
99,2019-01-18,7.14251158681601,39,5874.628338441889,614,21132.42529565168,48,0.01322941033950147,597.5500133039588,0.10171707534139007,0.5875364099314101,0,0,digital,0,14792.697706956174,0.25,3698.1744267390436,2683.8674467683527
100,2019-01-18,6.794807457038493,52,5355.277016886134,659,23379.186508201103,36,0.013293049630853095,821.3849788372464,0.15337861631569655,0.5121290426093423,0,0,digital,0,16365.430555740772,0.4747543582300376,7769.559480648957,2237.620943393916
101,2019-01-18,7.843977082298818,42,4472.10093841416,571,26903.059665229,36,0.021606799380337844,1082.9116674377735,0.24214830621014158,0.3956840458916043,0,1,agencia,1,18832.1417656603,0.5473803741437161,10308.344805614637,4185.280892907806
102,2019-01-19,7.26217926564637,53,5257.823385315643,718,21108.25221472703,24,0.011291512197111567,1008.9846640562354,0.19190158932956686,0.5264737537776368,0,0,parceiro,1,14775.77655030892,0.49677364791625206,7340.216417692377,1144.051619243028
103,2019-01-19,7.953421783784282,64,12347.269140793658,672,32276.366452671376,36,0.014801384562882741,1163.0125576958137,0.09419188522046403,0.6354760322374744,0,0,digital,0,22593.456516869963,0.25,5648.364129217491,3439.6913675413184
104,2019-01-19,7.713223839389244,20,4003.262312308518,683,5620.848854354117,12,0.011998329388806869,505.7330030406188,0.1263302186033828,0.2789109366987568,0,0,agencia,0,3934.5941980478815,0.6636667255121178,2611.259247637415,161.8579103981722
105,2019-01-19,7.006398197454321,42,20715.118694387682,841,39389.92116593177,36,0.008,1263.6174704581888,0.060999769738251074,0.49329536708941507,0,0,digital,0,27572.94481615224,0.6428126131898159,17724.23671060941,2268.8594591576702
106,2019-01-20,7.256002763801711,52,3874.324074361719,619,20142.466970021695,24,0.013097614874624417,983.5176680008177,0.2538552916905509,0.5963271296846049,0,0,parceiro,0,14099.726879015185,0.5783847778582852,8155.067398781691,1266.3277199912984
107,2019-01-20,7.328112473011825,48,6436.603174287618,791,35741.10025431233,48,0.008,899.6363008064887,0.1397687998539785,0.5307175377692855,0,0,agencia,0,25018.770178018633,0.4493517892731401,11242.22914490615,2744.916499531187
108,2019-01-21,7.819955314124828,26,7799.55257272922,814,44080.16592401301,48,0.015910604681259065,1320.159991972867,0.1692609902507416,0.796991083884915,1,0,parceiro,0,30856.116146809105,0.25,7714.029036702276,6732.884105292266
109,2019-01-21,7.438880393808064,29,4728.216984871717,815,29490.594191427248,36,0.009971904828260646,979.034925574475,0.2070621819402473,0.10010480904469314,0,0,agencia,0,20643.415933999073,0.40638441105194595,8389.16242643857,2117.3572699615347
110,2019-01-21,7.347451611513335,39,12485.1165758729,664,63616.530093935755,24,0.010737887533202525,3021.0244878090257,0.24197006647475455,0.3856894018799072,0,0,digital,0,44531.57106575502,0.461403379283709,20547.017374552008,3278.914297926125
111,2019-01-21,7.215791338645166,55,7682.841241778966,611,27719.042683986398,36,0.014432035684831028,992.6580804761759,0.12920455457001287,0.4809326612258389,0,0,agencia,0,19403.32987879048,0.25,4850.83246969762,2880.303934785452
112,2019-01-21,7.26805423158045,75,4972.502474945277,633,9263.55333418693,36,0.014670338856635125,333.064170147807,0.06698119746063523,0.6003762928731217,0,0,agencia,0,6484.487333930851,0.48947446183350535,3173.990948041985,978.4761582890476
113,2019-01-21,7.742356424116987,39,12405.006809892002,583,44996.137071219935,36,0.013519609830549985,1586.9008515213977,0.12792422252085917,0.39861766086991657,0,0,digital,0,31497.295949853953,0.5096925625862305,16053.937487217961,4379.977563010845
114,2019-01-21,7.287046066908689,48,3107.3844672797068,749,18944.89474339204,24,0.011168963261131622,904.2629281453467,0.2910045208975909,0.5367128977809684,0,0,digital,0,13261.426320374427,0.5302853731787359,7032.3404051820635,1015.6552001997661
115,2019-01-22,7.147500149175213,35,4034.1118114381807,757,18047.221017732954,12,0.011338380653317852,1617.064660774994,0.4008477544400294,0.061317770625469656,0,0,agencia,0,12633.054712413068,0.565362940995663,7142.2609659689715,491.1030279206751
116,2019-01-22,7.088171686164784,19,7760.582907029143,671,35394.20924114183,36,0.012789439291689695,1232.9805538960397,0.15887731226726132,0.3317027049792629,0,0,digital,0,24775.946468799277,0.25,6193.986617199819,3259.2390506420097
117,2019-01-23,7.091931390286917,41,8913.946961476,588,54365.759169452576,24,0.013111721718061579,2655.0138277815126,0.2978494082650327,0.4547085520924481,0,0,digital,0,38056.0314186168,0.3608689929614259,13733.241734144629,3421.5777850608806
118,2019-01-23,6.795015595514606,38,6752.327708423952,614,11214.470288683875,24,0.012836515094541642,545.9061472415713,0.08084710500062359,0.7152991077117984,0,0,digital,0,7850.129202078712,0.4871725338731948,3824.367334608647,690.9826422623007
